0.033261,2.450830,0.788734,0.035342,0.031866,-0.728085,0.683833,-0.241937,0.224218,0.422619,0.454223,-0.197121,0.216823,-0.284057,-0.117850,-0.247817,0.455974,-0.179494,-0.094701,0.004902,-0.001326,0.161566,-0.012657,0.174596,-0.386110,1.081311,0.093855,-0.020357,-0.030059,0.042283,-0.185589,0.378576,1.023124,-0.104109,-0.041684,0.032092
0.034064,2.451738,0.788853,0.034509,0.031092,-0.727566,0.684464,-0.237937,0.223394,0.422614,0.454060,-0.196733,0.216727,-0.282087,-0.118824,-0.247385,0.454739,-0.179309,-0.094573,0.004100,-0.000463,0.164397,-0.008738,0.174699,-0.386365,1.083874,0.093902,-0.019401,-0.030207,0.047318,-0.185945,0.378800,1.026432,-0.104153,-0.040406,0.032228
0.034872,2.452170,0.788985,0.033782,0.030363,-0.727057,0.685072,-0.233732,0.222703,0.422606,0.453537,-0.196357,0.216618,-0.279548,-0.119918,-0.246919,0.453323,-0.179142,-0.094432,0.003435,0.000488,0.166968,-0.004984,0.174734,-0.386616,1.086489,0.093966,-0.018432,-0.030357,0.051734,-0.186231,0.378953,1.029562,-0.104212,-0.039193,0.032338
0.035689,2.451651,0.789140,0.033266,0.029721,-0.726573,0.685639,-0.229117,0.222278,0.422593,0.452295,-0.196001,0.216482,-0.275877,-0.121252,-0.246384,0.451549,-0.179011,-0.094261,0.003047,0.001614,0.169023,-0.001558,0.174633,-0.386860,1.089205,0.094068,-0.017438,-0.030512,0.054915,-0.186377,0.378964,1.032337,-0.104305,-0.038108,0.032392
0.036231,2.450925,0.789302,0.032675,0.029009,-0.725800,0.686517,-0.224292,0.221636,0.422765,0.450632,-0.195666,0.216328,-0.271380,-0.122202,-0.246059,0.449672,-0.178916,-0.094080,0.002793,0.002615,0.170008,0.000606,0.174590,-0.386990,1.091469,0.094207,-0.016627,-0.030625,0.056255,-0.186700,0.378719,1.034333,-0.104430,-0.037313,0.032348
0.036635,2.450096,0.789468,0.032047,0.028264,-0.724882,0.687546,-0.219361,0.220885,0.423029,0.448759,-0.195341,0.216165,-0.266473,-0.122960,-0.245838,0.447742,-0.178837,-0.093893,0.002607,0.003552,0.170462,0.002140,0.174575,-0.387063,1.093507,0.094366,-0.015907,-0.030717,0.056678,-0.187111,0.378347,1.035942,-0.104570,-0.036663,0.032256
0.036776,2.448619,0.789614,0.031603,0.027752,-0.724528,0.687960,-0.214368,0.219914,0.423542,0.446515,-0.195058,0.216002,-0.261378,-0.123257,-0.245949,0.445563,-0.178826,-0.093709,0.002334,0.004341,0.170377,0.002734,0.174576,-0.387077,1.095177,0.094581,-0.015348,-0.030794,0.056167,-0.187503,0.377885,1.037108,-0.104762,-0.036193,0.032127
0.036873,2.447378,0.789771,0.031081,0.027164,-0.724214,0.688338,-0.209499,0.218970,0.424112,0.444166,-0.194799,0.215844,-0.256370,-0.123479,-0.246146,0.443308,-0.178842,-0.093532,0.002048,0.005101,0.170291,0.003261,0.174562,-0.387098,1.096810,0.094813,-0.014811,-0.030877,0.055611,-0.187842,0.377435,1.038230,-0.104971,-0.035746,0.032003
0.036881,2.446603,0.789949,0.030405,0.026424,-0.723978,0.688645,-0.204873,0.218074,0.424792,0.441611,-0.194586,0.215697,-0.251534,-0.123556,-0.246510,0.440902,-0.178913,-0.093369,0.001739,0.005803,0.170206,0.003653,0.174516,-0.387132,1.098372,0.095081,-0.014316,-0.030972,0.054964,-0.188076,0.377012,1.039266,-0.105214,-0.035345,0.031888
0.036901,2.445809,0.790118,0.029820,0.025830,-0.723685,0.689002,-0.200613,0.217290,0.425551,0.438924,-0.194424,0.215564,-0.246967,-0.123574,-0.246999,0.438398,-0.179040,-0.093225,0.001438,0.006440,0.170182,0.004040,0.174420,-0.387193,1.099891,0.095383,-0.013852,-0.031084,0.054327,-0.188274,0.376609,1.040260,-0.105489,-0.034970,0.031782
0.036925,2.445006,0.790284,0.029282,0.025309,-0.723363,0.689382,-0.196537,0.216562,0.426349,0.436172,-0.194288,0.215439,-0.242535,-0.123565,-0.247550,0.435845,-0.179195,-0.093090,0.001142,0.007046,0.170189,0.004425,0.174300,-0.387268,1.101387,0.095702,-0.013404,-0.031204,0.053694,-0.188455,0.376217,1.041234,-0.105781,-0.034609,0.031680
0.036750,2.444332,0.790483,0.028899,0.024760,-0.723248,0.689539,-0.192957,0.215997,0.427218,0.433381,-0.194230,0.215337,-0.238579,-0.123558,-0.248223,0.433218,-0.179430,-0.092982,0.000846,0.007600,0.170301,0.004832,0.174112,-0.387377,1.102808,0.096070,-0.013005,-0.031346,0.053202,-0.188580,0.375872,1.042199,-0.106119,-0.034267,0.031597
0.036647,2.443741,0.790670,0.028485,0.024255,-0.723128,0.689700,-0.189521,0.215440,0.428112,0.430623,-0.194193,0.215240,-0.234773,-0.123543,-0.248927,0.430596,-0.179689,-0.092881,0.000551,0.008139,0.170432,0.005238,0.173897,-0.387496,1.104192,0.096453,-0.012625,-0.031493,0.052757,-0.188687,0.375543,1.043156,-0.106473,-0.033933,0.031521
0.036685,2.443311,0.790834,0.028010,0.023839,-0.723000,0.689869,-0.186369,0.214900,0.429055,0.427928,-0.194199,0.215156,-0.231258,-0.123512,-0.249693,0.427985,-0.179994,-0.092794,0.000257,0.008651,0.170602,0.005644,0.173628,-0.387635,1.105505,0.096866,-0.012284,-0.031653,0.052401,-0.188760,0.375243,1.044098,-0.106855,-0.033615,0.031456
0.036691,2.442946,0.791002,0.027603,0.023448,-0.722875,0.690029,-0.183483,0.214415,0.430014,0.425324,-0.194246,0.215083,-0.228019,-0.123504,-0.250487,0.425416,-0.180342,-0.092718,-0.000027,0.009144,0.170763,0.006000,0.173313,-0.387786,1.106721,0.097309,-0.011990,-0.031820,0.052071,-0.188781,0.374971,1.044987,-0.107266,-0.033325,0.031402
0.036680,2.442613,0.791171,0.027231,0.023073,-0.722753,0.690184,-0.180728,0.213957,0.430981,0.422766,-0.194314,0.215016,-0.224917,-0.123508,-0.251295,0.422870,-0.180712,-0.092649,-0.000306,0.009626,0.170918,0.006331,0.172975,-0.387942,1.107889,0.097766,-0.011718,-0.031991,0.051754,-0.188776,0.374713,1.045847,-0.107690,-0.033051,0.031353
0.036693,2.442394,0.791332,0.027231,0.023073,-0.722753,0.690184,-0.178326,0.213550,0.431957,0.420379,-0.194433,0.214963,-0.222143,-0.123547,-0.252118,0.420443,-0.181133,-0.092592,-0.000558,0.010090,0.171038,0.006581,0.172595,-0.388105,1.108916,0.098262,-0.011513,-0.032168,0.051446,-0.188687,0.374494,1.046609,-0.108153,-0.032825,0.031317
0.036714,2.442154,0.791488,0.026653,0.022503,-0.722532,0.690456,-0.176025,0.213158,0.432927,0.418060,-0.194565,0.214913,-0.219476,-0.123609,-0.252936,0.418062,-0.181565,-0.092539,-0.000802,0.010544,0.171155,0.006820,0.172207,-0.388269,1.109904,0.098770,-0.011325,-0.032348,0.051152,-0.188584,0.374286,1.047344,-0.108627,-0.032612,0.031285
0.036751,2.441877,0.791636,0.026653,0.022503,-0.722532,0.690456,-0.173917,0.212796,0.433889,0.415874,-0.194721,0.214869,-0.217013,-0.123713,-0.253748,0.415769,-0.182021,-0.092493,-0.001031,0.010979,0.171266,0.007038,0.171801,-0.388436,1.110817,0.099303,-0.011172,-0.032531,0.050888,-0.188453,0.374097,1.048031,-0.109125,-0.032424,0.031261
0.036816,2.441643,0.791779,0.026236,0.022079,-0.722405,0.690619,-0.171982,0.212482,0.434824,0.413822,-0.194894,0.214832,-0.214763,-0.123880,-0.254538,0.413561,-0.182494,-0.092452,-0.001247,0.011391,0.171367,0.007223,0.171391,-0.388600,1.111654,0.099857,-0.011052,-0.032716,0.050629,-0.188306,0.373923,1.048658,-0.109644,-0.032263,0.031242
0.036895,2.441430,0.791919,0.025902,0.021716,-0.722304,0.690749,-0.170133,0.212192,0.435747,0.411835,-0.195075,0.214796,-0.212618,-0.124078,-0.255318,0.411395,-0.182976,-0.092415,-0.001457,0.011790,0.171463,0.007390,0.170980,-0.388763,1.112454,0.100421,-0.010950,-0.032901,0.050372,-0.188152,0.373756,1.049257,-0.110173,-0.032116,0.031226
0.036997,2.441343,0.792055,0.025902,0.021716,-0.722304,0.690749,-0.168546,0.211942,0.436639,0.410022,-0.195273,0.214766,-0.210742,-0.124322,-0.256067,0.409368,-0.183479,-0.092381,-0.001643,0.012152,0.171511,0.007449,0.170585,-0.388910,1.113129,0.101015,-0.010899,-0.033082,0.050040,-0.187991,0.373598,1.049737,-0.110731,-0.032018,0.031213
